mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,label
-442.6561,88.45499,1.7245657,15.7008505,-13.227083,-16.30332,-7.949969,4.453145,-2.8490407,-18.227957,-3.7133453,-8.13068,-9.039556,3.6833856,5.321981,-2.7408156,-8.468006,-5.543157,-6.7448115,-5.3857584,-3.93505,-2.7282248,-2.8821692,-6.8511124,-3.6220973,-4.445711,-7.3724537,-4.577732,-4.0598106,-2.4504356,-1.9954952,-5.5960875,-4.288016,-3.6193578,-5.5434747,-2.9855988,-3.6339624,-5.001757,-4.82941,-5.875673,tutup
-275.59912,75.128296,-3.1166766,3.844912,5.6675706,-5.700612,-4.3296747,0.67892617,3.041054,-6.4690385,-9.660353,-5.1017566,-8.806485,-9.899565,-6.022454,-2.5144615,-1.3482091,-1.5199556,-0.11845989,-0.42611438,-0.7224459,0.042679273,-1.31472,-2.870388,-4.7115026,-5.863541,-3.65166,-0.972763,-1.3095236,-4.444728,-4.7077665,-2.3256218,-2.7448225,-3.8506043,-3.2475255,-1.6690143,-0.99485946,-0.65146184,-0.06633374,-0.99536043,tutup
-137.29546,34.824776,17.932623,10.166165,4.3934555,-7.380243,-12.539583,-3.9037986,4.3784266,1.2116088,-3.105735,-0.075438,-0.20990765,-6.678716,-9.2690115,-5.369329,-2.6318138,-3.9384105,-3.8719213,-1.0255307,-0.35480255,-2.017998,-2.9036655,-1.405512,-0.71249676,-2.4018242,-2.8993816,-1.5982181,-0.55167806,-1.9356711,-2.1477723,-1.7889733,-1.9847661,-2.802539,-2.7544427,-2.105807,-1.3436321,-1.1031458,-0.90775996,-1.0451169,tutup
-185.80809,43.24932,7.2171593,0.498705,3.794825,-2.053983,-4.8047805,0.2774556,0.9455912,-4.657836,-6.7033186,-5.3629856,-6.355455,-7.282869,-5.4893603,-2.0175018,-0.30373594,-0.20790508,0.18665206,0.28472206,-0.03766734,-1.0508248,-1.094918,-1.9047405,-4.37517,-5.1043134,-2.5968227,-0.046702586,-0.47699338,-2.9953604,-3.7977512,-2.0311496,-2.949532,-3.828763,-2.1364367,-1.4048235,-0.69808054,-0.086016044,0.13417767,-0.36741444,tutup
-420.3324,110.237465,-9.272669,11.187595,6.081485,-9.524021,-5.089404,-1.5041347,5.3009925,-7.0150714,-11.409335,-4.9622107,-10.857341,-10.011067,-6.1842384,-2.637969,0.1476067,-2.3009188,-0.007085364,0.39353403,-0.18610908,1.3631438,-1.0223074,-1.5968277,-3.382481,-6.4678435,-5.6988077,-3.6617982,-2.0044599,-4.935348,-6.519588,-2.9278114,-2.9855685,-4.518724,-3.5083382,-1.7418095,-1.0519063,-1.3454149,-0.59908944,-1.3448627,tutup
-409.7413,97.62581,38.177406,27.208048,11.852962,-8.776148,-21.753159,-14.786158,7.151009,10.999302,-10.782183,-10.193479,4.6386623,-6.969436,-15.999424,-8.5907545,-1.6540534,-1.0985804,-7.833322,-0.7536974,-0.7270645,-1.932387,-3.312971,-4.1662426,0.22544083,-5.3605695,-0.7374919,-3.6996927,-5.074082,-2.3656242,-5.5716667,-3.7311697,-0.20081593,-5.8875785,-0.0914163,-4.661118,-6.412433,-2.4081328,-4.8177686,-4.3407397,tutup
-231.31966,50.68559,8.754788,1.1239023,1.3389229,-5.369622,-5.536461,0.38038883,0.9328559,-5.736929,-6.6863036,-3.1932802,-5.511383,-8.092798,-5.1989155,-1.3056226,-0.86434406,-1.1910372,-0.17348145,-0.02549457,-0.63734365,-1.1226637,-1.7695181,-1.4745127,-2.1023958,-3.465652,-3.0863225,-1.8181152,-1.8624098,-3.7115853,-4.6022854,-3.714696,-2.9335783,-2.791894,-2.2507954,-0.7224831,-1.171251,-2.1031232,-1.8598454,-1.4372385,tutup
-203.90936,58.911373,3.996625,1.4126436,1.9753568,-6.5861597,-5.5383453,0.5222412,0.6701966,-5.228588,-5.060864,-3.7691083,-6.2484703,-7.2810874,-4.8430295,-1.3962504,-0.6091538,-1.193559,-0.679364,-2.1433342,-3.3437595,-1.4527067,-0.30358788,0.051304534,-2.2359383,-3.9968076,-3.1543155,-1.7743443,-1.4345763,-2.4341414,-2.6994958,-2.0252008,-2.0161994,-2.5756476,-1.5299877,-0.6120013,-1.7448033,-1.2400916,-0.57928544,-1.3631061,tutup
-419.5783,109.8167,-6.2493396,14.467559,-3.4011383,-15.150524,-12.4158535,-0.9894321,11.075416,-14.70301,-13.669441,-1.5914419,-13.275597,-12.389039,-4.0260653,1.0256449,-2.2593591,-4.16416,-0.8717665,-4.2145905,-4.085194,-3.0403035,-3.8494003,-3.5529716,-5.3504376,-4.7789125,-3.4303741,-2.8830018,-2.8427615,-3.27168,-3.5840523,-3.4715009,-2.0493178,-2.816821,-1.551776,0.5890616,-2.3348553,-3.925815,-3.5589437,-2.787176,tutup
-474.79327,96.48823,-2.5756152,12.9826565,2.367866,-11.161848,-6.7795362,-0.23277687,8.208369,-4.382675,-8.127413,-2.7441003,-8.891799,-10.819449,-7.16393,-0.5315743,-0.4124071,-3.514561,-0.8807301,-2.7473483,-3.7727199,-2.992185,-3.1245675,-1.3138387,-4.0139914,-5.8612924,-4.2523637,-3.24578,-1.2512738,-1.6098944,-3.5393481,-3.4897876,-1.8894016,-1.5633923,-2.4678233,-0.6527538,-0.15374331,-2.253942,-1.9316821,-1.3670963,tutup
-203.37231,48.863213,19.189884,12.855581,4.6174374,-11.379702,-16.1921,-3.5039294,6.52123,-2.779813,-10.242605,-3.144548,-4.3996677,-11.793794,-8.5992,-1.2722888,-0.58786595,-3.947732,-2.8913374,0.8996086,-0.016958766,-3.2230084,-3.3130052,-1.9971111,-3.1841788,-4.2585907,-1.8321439,0.20979871,-0.0055100718,0.47950882,-0.5724313,-2.2401388,-2.9562895,-3.7416365,-3.4374316,-2.4022171,-1.3547555,-0.6419057,-0.6905895,-1.7018155,tutup
-438.02917,117.36985,3.6728773,21.831232,4.6131287,-10.140552,-8.885429,-5.876691,10.391101,-6.9862986,-15.477937,-1.2148304,-9.229978,-15.935418,-9.1630125,-0.57465404,-0.06770563,-5.0779033,-2.0137706,-0.540055,-2.6276484,-3.6572,-4.140894,-1.895316,-3.8678174,-7.498814,-5.8936796,-3.5758464,-3.0650346,-3.6286952,-4.7379003,-4.5642495,-2.9016101,-4.1082163,-5.4337444,-2.700915,-2.0676978,-2.688684,-1.613149,-2.0011005,tutup
-145.91035,41.613773,14.4128475,5.6160307,4.9337034,-3.4959915,-8.317681,-2.1511743,3.768499,-2.7839403,-7.6596794,-4.172319,-2.4933443,-8.351596,-10.660155,-6.163887,-1.110925,-1.4663475,-3.2053387,-2.5386195,-1.461763,-0.80187714,-0.80123544,0.5095803,2.1003015,0.8288582,-3.498526,-5.479702,-3.7082028,-1.8153185,-1.5514393,-0.99299586,-0.9803365,-0.9488596,-2.0011692,-3.7654638,-2.3832233,-0.9786176,-0.043083686,1.4791136,tutup
-381.25388,108.96329,-11.595113,13.217124,4.4026237,-8.477237,-3.8884873,-1.8489928,5.719299,-8.482209,-10.830605,-4.508383,-12.311889,-10.654132,-6.645876,-2.0593252,-0.36640203,-2.9964006,0.22589713,-1.0115348,-1.415638,-0.24876846,-2.6328812,-2.314147,-5.2834454,-7.1191616,-4.286412,-2.2100346,-1.6176887,-4.9448366,-5.210432,-2.230044,-2.776908,-3.386191,-2.5544612,-0.8505048,-0.72154367,-1.2941506,-0.3033228,-1.5094677,tutup
-473.97885,120.455025,23.011703,26.311972,1.2843739,-18.782806,-20.443733,-6.4410763,17.983822,-4.019277,-18.210497,-0.5386204,-5.9915905,-16.5566,-10.000495,0.052969325,-0.44130847,-6.666476,-3.19909,0.554102,-3.2019184,-5.0636206,-2.0399265,-1.8465765,-4.7311816,-4.582365,-4.7436724,-4.9985046,-4.341732,-3.657028,-3.3448565,-5.7811284,-5.3058343,-5.44838,-6.519805,-2.0148485,-2.4788566,-3.634911,-0.8402981,-2.746812,tutup
-420.14734,112.82718,-3.110991,14.541219,1.4075296,-12.495588,-12.112182,-5.6247973,12.160662,-7.856125,-16.76353,-1.6603063,-8.919999,-13.608279,-7.0557,-0.4462827,-0.5568324,-4.9577475,-0.9727502,-0.34239298,-2.6688402,-1.8099142,-2.9256613,-2.61489,-3.5642228,-5.7529387,-5.3163342,-4.463097,-3.9418418,-3.2353306,-3.1424947,-4.758556,-3.6938877,-2.1983008,-3.6320176,-1.8607311,-0.8066024,-1.872519,-1.2777971,-2.4482794,tutup
-177.25584,42.56334,12.82888,4.484886,1.476289,-5.4096794,-6.0774217,-0.15345535,1.7069031,-4.754178,-6.569016,-3.7068036,-6.544257,-10.141406,-7.173624,-1.8275601,-0.29713172,-0.9340189,0.8752139,1.6530505,0.21494427,-1.3378243,-0.77183807,-0.20109011,-2.0642135,-4.141872,-2.7794306,-1.898139,-2.0092483,-2.9010134,-3.211177,-3.2258422,-4.1730976,-3.3541343,-1.621546,-1.1274897,-1.8775101,-1.3367054,-0.26688796,-0.24669205,tutup
-470.41702,112.65427,15.995511,29.380169,-6.127594,-19.658123,-18.587816,2.5568836,21.063925,-18.146296,-16.299692,1.1977465,-19.40095,-18.86211,-2.1273508,3.3802054,-4.9350924,-6.7981796,3.0760741,-3.1034555,-10.302442,-3.7750304,-4.174573,-7.0545235,-4.68245,-5.137037,-4.0045485,-3.9685152,-5.0619407,-3.6584737,-5.360796,-2.8617992,-1.8452637,-3.0723405,0.82281864,-2.386286,-3.7962015,-2.2679014,-6.3967023,-6.0870185,tutup
-241.5434,32.509384,11.240222,3.839759,0.8038943,-4.9668493,-6.237787,-1.0969114,1.6295872,-3.3320804,-5.1150093,-1.3206728,-2.149662,-5.8460956,-4.985419,-1.3741721,-0.65184665,-1.1081402,-0.066467285,0.41369274,0.582917,-0.14002755,-0.67473173,-1.5277122,-2.303925,-2.6049778,-2.1851456,-1.8632343,-2.1955547,-2.044465,-1.8556418,-1.5276836,-2.2590811,-3.017643,-2.8549423,-1.5238395,-0.7274935,-0.8870656,-0.2665015,-0.4085148,tutup
-196.06831,46.927742,23.354397,15.960775,4.573965,-11.694141,-16.88801,-5.1198335,4.9164824,-3.6419053,-8.53945,-1.0736792,-3.027121,-11.611929,-10.41077,-2.9951258,-1.6676198,-5.369008,-3.4771965,0.81891114,-1.1908075,-4.505717,-2.7125764,-1.1539208,-2.6043677,-4.4425054,-3.1689863,-1.074459,-2.2914798,-2.4381328,-0.9485339,-1.6292812,-2.5227315,-2.306354,-2.6110954,-2.6869643,-2.2497237,-1.7235274,-1.1408405,-0.9467194,tutup
-419.95425,93.88519,8.522026,17.75663,3.4074416,-15.679172,-13.355644,-3.0334818,9.843233,-2.7425532,-10.754444,-0.052345857,-6.8909283,-15.291111,-9.048951,-1.6837777,-1.3779441,-5.522229,-3.493788,0.28080866,-2.4606025,-4.8715534,-3.7454185,-2.9568512,-4.1406264,-5.1921225,-3.9213233,-2.2823498,-2.0597343,-1.2919111,-2.1583128,-4.597659,-2.525199,-1.9027227,-4.52026,-1.509598,0.70269006,-1.6026063,-2.1273534,-1.8221906,tutup
-457.04062,96.669785,-4.767489,13.063124,2.6014092,-11.535239,-7.3119164,0.01326168,8.960013,-4.3370614,-7.3502636,-1.6472299,-8.5701065,-10.656377,-7.440379,-1.2582252,-1.2037877,-3.967157,-1.173548,-3.2557218,-4.2583437,-3.9515781,-3.995506,-1.4368874,-4.1012025,-5.9036326,-4.650887,-3.75343,-0.8901693,-0.98780304,-3.015574,-3.1512544,-1.9913527,-2.1239939,-3.5992785,-1.5703856,-0.35753253,-2.1434884,-1.811035,-1.4349424,tutup
-371.63367,84.92778,1.915574,4.035135,-10.483096,-15.661026,-8.840832,8.134201,-8.505336,-19.261536,-9.739574,-7.589257,-10.696908,-0.5391505,3.1582913,-1.272994,-8.902282,0.87248,-7.275995,-3.8071432,-6.4424667,-5.0761967,-5.008226,-7.257267,-4.171161,-4.1666427,-3.4235973,-5.895344,-1.2294604,-3.9994552,-1.0683932,-2.3707564,-2.1059434,-4.4941854,-2.9391775,-3.6938252,-4.4168983,-1.2315245,-5.249391,-5.071705,tutup
-308.30298,36.453403,9.847239,3.0217037,-1.1339177,-7.0896006,-4.5065675,1.2912351,-0.61784095,-6.1822057,-4.7504997,-3.3626394,-7.212606,-6.523326,-0.28336057,1.2762463,-1.3201265,-1.1837053,0.37380823,-0.6753087,-2.1244862,-2.6615465,-2.7532704,-3.5634553,-3.4828303,-1.9761001,-1.8735669,-2.6928966,-2.7900202,-2.1495352,-1.9905626,-2.128664,-0.84638566,0.16127802,-0.51579446,-1.1415396,-1.6275988,-2.3922048,-3.0509214,-2.963356,tutup
-450.84534,94.106995,5.526097,20.77405,2.7811487,-13.33968,-12.853901,-6.429204,8.84048,-5.230582,-10.935889,-1.2374879,-8.530289,-11.950452,-6.5415525,1.1403745,3.0986526,-0.05285524,1.7775698,-0.09104704,-2.9549806,-5.445289,-7.5212684,-2.421839,-2.6375277,-6.336506,-3.2869601,-2.0296128,-2.420475,-1.4698828,-4.2628117,-6.2263527,-3.737462,-4.4531302,-4.9526834,-1.2767959,-1.5197589,-2.401926,-1.7754654,-3.594442,tutup
-444.21744,111.72716,-4.112223,11.414282,1.0215676,-12.662774,-6.1708117,-0.5170128,5.8991523,-8.159064,-9.268047,-1.7118555,-10.6952715,-11.9098835,-7.232766,-1.3272765,0.69089603,-2.4043868,0.22166163,-1.443137,-2.8868976,-1.8693445,-5.1492167,-3.6390789,-3.4490051,-6.4094973,-5.0320134,-2.8139544,-1.2722906,-3.77382,-6.8207507,-4.4507546,-3.0244558,-4.074659,-3.3738165,-1.0867971,-1.170862,-3.7428348,-3.5232625,-1.850072,tutup
-471.95163,94.20572,7.5970883,18.857328,4.6003184,-15.058327,-12.932498,-3.8694515,7.7287602,-4.8806643,-10.611366,0.25139946,-6.8370776,-14.638354,-8.675266,-1.7237383,-2.0731559,-5.7130346,-2.0343244,2.0205023,-1.1980066,-4.5578146,-3.9785593,-2.7370439,-3.3274214,-3.8926249,-2.530626,-0.9409523,-1.0731928,-0.793298,-1.7433698,-4.049507,-1.7030224,-1.2317116,-3.851853,-1.139845,-0.09286867,-2.115509,-1.9290813,-1.9460227,tutup
-428.1608,98.23156,5.579654,21.706793,3.0523355,-12.714533,-12.096189,-6.2267256,9.574175,-5.6753235,-12.010552,-1.004951,-8.412914,-12.741681,-6.913541,1.6609913,2.9826362,-1.759299,-0.21487796,-1.1190381,-3.2801757,-5.2581396,-6.789959,-2.2606192,-3.0619843,-6.161859,-3.0817444,-2.3284507,-2.8789089,-1.9388252,-4.101565,-5.3271093,-2.815422,-4.0706306,-5.398155,-2.1539717,-2.1617513,-2.9083943,-2.5012016,-4.116257,tutup
-244.465,69.56027,0.00027483667,3.365966,2.2917304,-7.830414,-5.231696,-0.3153559,0.94888103,-5.4644814,-6.20625,-3.4792538,-6.795967,-7.134342,-4.7112207,-1.3878108,-0.42518255,-1.0124195,-0.66061,-3.0232291,-3.6706817,-1.3643616,-0.060830344,0.026811477,-2.05234,-4.1039205,-3.3094754,-2.787169,-2.3950431,-2.5094657,-2.2932022,-1.93825,-2.138475,-2.645567,-1.9174209,-1.1063932,-1.8458484,-2.0465126,-1.1339198,-1.7721126,tutup
-382.34375,108.96526,-11.592994,13.220065,4.4039693,-8.477815,-3.8884344,-1.8468294,5.7225623,-8.480678,-10.829855,-4.5070944,-12.31215,-10.654733,-6.645615,-2.0583606,-0.36375174,-2.9935884,0.22778141,-1.0100895,-1.414513,-0.24918792,-2.635314,-2.3150964,-5.282971,-7.119327,-4.2864666,-2.2109249,-1.6178393,-4.9429665,-5.208801,-2.2278404,-2.7740555,-3.3848665,-2.5555146,-0.85292786,-0.7226724,-1.2940861,-0.3036802,-1.5089788,tutup
-431.4769,83.241745,12.435528,10.724465,-2.7410595,-10.9152155,-5.8205757,3.5171132,1.655755,-10.255559,-8.127249,-2.4467518,-8.68082,-9.707964,-2.5914857,1.5560406,-2.1756952,-4.167511,-0.10742531,-2.6605744,-4.3314495,-4.23255,-4.8438396,-5.5683703,-6.3542843,-3.5808828,-5.150587,-2.6226995,-3.3241858,-4.07092,-1.9965379,-3.7447765,-2.9263065,-3.6676085,-1.09371,-2.792858,-4.268297,-2.2209883,-4.7863727,-5.7264104,tutup
-201.07504,37.322086,12.422221,4.3705926,1.8610699,-4.933905,-6.2245264,-1.184835,0.16454734,-3.8794436,-5.345426,-2.6338353,-3.966986,-7.198021,-4.9226036,-1.2118598,-0.8311738,-0.71675456,-0.6846073,-0.5079271,0.0020242662,0.058566548,-1.3181156,-1.9642123,-2.9909308,-4.0266337,-3.0607321,-2.0546172,-1.8472403,-1.4438748,-0.66074973,-1.3394536,-2.5100925,-2.6974602,-2.275525,-1.5247918,-1.1573008,-0.07444638,0.29474437,-0.6436399,tutup
-387.89072,106.77471,-2.3811293,11.352992,2.2982962,-10.285165,-5.6368294,-0.39478436,5.391969,-8.248954,-10.084736,-2.456929,-10.7880125,-12.043332,-6.60415,-0.6098308,0.66335744,-2.764611,-0.5311265,-1.3554145,-2.8020673,-2.0681264,-4.8626986,-3.3714206,-3.108947,-6.22362,-5.2191896,-3.7291331,-2.9807758,-4.4865994,-6.770504,-4.649414,-3.0416257,-4.388659,-4.2465534,-1.7186695,-1.154852,-3.182281,-2.9440753,-1.8243728,tutup
-412.21002,120.33897,-13.881584,19.445082,-1.3704507,-10.966041,-4.3702545,-5.052246,6.099215,-8.444021,-6.5869765,-1.3997836,-9.468553,-6.325928,-7.6423306,-1.7576225,-0.131455,-3.800199,0.533579,-3.6836207,-4.1140447,-2.190245,-2.3241036,-0.30450344,-4.53897,-5.1294227,-4.4576693,-4.8004875,-2.05779,-3.108238,-3.4882562,-3.2339823,-3.7527754,-3.7745647,-3.5488877,-1.5711668,-2.9654043,-3.150934,-1.0846084,-3.5853338,tutup
-194.67357,49.180267,12.569664,5.327468,4.0479045,-5.850164,-8.357358,-0.63093,2.5492768,-5.518886,-8.217331,-3.4041464,-6.3717976,-12.108982,-8.490128,-1.4353573,-0.63744915,-2.6503222,-1.2329003,0.7433757,-0.18727031,-1.9222766,-2.4525776,-1.17884,-2.763453,-5.184303,-4.2280526,-1.4475008,-0.94428873,-2.3911026,-3.077368,-3.0267699,-2.4947429,-2.5735912,-3.8063047,-3.0539248,-1.6087296,-0.7397763,-0.37710133,-0.28932446,tutup
-420.25958,114.35028,-16.606817,12.435884,3.3723958,-9.416781,-3.4791617,-1.1537831,6.5868044,-9.138315,-11.128976,-4.598948,-12.802439,-11.006972,-7.8074484,-2.8553162,-1.4927858,-4.3698816,-0.2808614,-1.764225,-0.99741745,0.9701473,-2.2429612,-2.4118524,-5.750904,-6.444537,-3.0513897,-1.594826,-0.72484887,-4.1720533,-4.2705407,-0.88962877,-1.4385223,-2.2732365,-2.3653207,-0.81945455,-0.543398,-1.269579,-0.4756969,-2.4007568,tutup
-463.82285,115.279,20.57526,25.548716,13.320762,-10.142151,-18.289871,-9.157469,16.737347,5.4669967,-16.920313,-3.5712106,2.2532368,-13.165334,-14.531145,-1.6375711,1.0142646,-3.9172852,-2.899775,-1.0271205,-1.5597577,-3.577713,-3.9894009,-1.4082916,-3.9488323,-6.895,-4.9326572,-6.4527,-7.962958,-4.356027,-3.392567,-5.007782,-4.0621295,-4.604649,-6.411134,-5.6638947,-4.2738247,-1.6989383,-0.5896165,-3.096772,tutup
-214.34665,36.210304,13.276172,3.7646554,-0.42907435,-5.700156,-6.1710296,-1.072957,1.9236636,-2.3463497,-4.653196,-2.134858,-3.052867,-6.499789,-4.903203,-1.1079674,-0.86484003,-1.6803372,-0.4386547,0.6841458,0.5668876,-0.5277811,-1.5341885,-1.7551013,-2.3077037,-3.2213964,-2.7167318,-2.1805816,-2.3145485,-1.3391742,-1.0570438,-1.6439129,-2.739423,-2.9724672,-2.4245372,-1.7661035,-1.4660126,-0.64596325,0.06613225,-0.6277634,tutup
-443.22916,118.71956,17.69792,22.176773,6.484677,-14.768098,-19.977589,-8.866458,17.182112,0.45986703,-20.492022,-2.876977,-0.681889,-16.448248,-12.134594,1.8048695,0.9587066,-4.978365,-2.2422485,-0.19240996,-2.6575403,-4.674359,-4.262266,-4.411449,-7.610415,-7.199282,-5.088782,-7.1269717,-5.89922,-2.2220042,-4.2453628,-5.713541,-3.9657788,-5.401978,-6.0957146,-4.4796762,-3.536343,-1.9879544,-2.6665168,-3.5243497,tutup
-219.68219,53.96801,3.8020008,0.7965598,3.6682582,-4.8806696,-3.719964,4.395729,2.1310003,-7.223366,-8.043406,-4.441782,-6.1863074,-7.2455444,-3.8565004,-0.3072673,0.6461278,-0.10683627,-0.35983238,-0.7389108,-0.84993106,-1.0112076,-2.0578625,-3.9157195,-6.1715503,-4.729314,-1.3067591,-0.8368951,-2.947178,-4.142543,-2.181421,-1.9541544,-3.2098181,-2.3014576,-1.1314899,-1.2903813,-0.99375564,-0.58664334,-1.1605158,-1.7492025,tutup
-451.0751,99.21722,-2.785693,13.870674,2.064269,-11.945336,-6.6827536,0.47753906,8.749848,-4.8027215,-8.314626,-2.9171524,-9.350035,-10.778768,-7.2486014,-0.8815188,-0.9732,-3.9175096,-0.4641588,-2.113005,-3.1917737,-2.7387252,-3.48874,-1.5212111,-3.6120315,-5.4009085,-4.2703424,-2.9555788,-0.26197445,-0.9421775,-3.6106908,-4.292836,-2.7283902,-1.5746205,-2.308226,-0.7795379,-0.45839727,-2.6955965,-2.1978564,-1.7179016,tutup
-456.16977,112.32652,0.792312,19.323256,-0.5605937,-12.304406,-8.4720125,0.2847263,7.298068,-15.765121,-10.725796,-0.8113046,-14.331232,-11.3648615,-0.85456055,2.552389,-1.8954389,-4.1075335,-1.4789697,-3.094087,-3.8442225,-4.5700755,-3.8988993,-4.038482,-7.841182,-6.423376,-3.7192204,-5.053239,-5.4071565,-3.819201,-2.8074367,-2.3543665,-3.4316168,-3.8389168,-0.92941964,-0.463146,-2.0116382,-3.0313392,-4.2743034,-3.2685564,tutup
-464.12592,91.068474,8.54004,17.601976,7.4364014,-12.837223,-13.467425,-6.496795,7.518154,-0.2072413,-10.785632,-0.98427504,-2.7056932,-13.131138,-11.754377,-4.0136213,-0.661456,-4.823538,-5.6918273,-1.1946238,-0.64941144,-2.9705915,-3.634732,-3.0419896,-3.1133556,-4.025761,-3.9290571,-2.1878629,-1.3607131,-0.9618598,0.7171126,-1.1482446,-3.0979774,-0.4222301,-1.5644337,-3.6786492,-1.0863738,-0.4125976,-1.1280904,-1.2231408,tutup
-246.22241,52.091644,13.696515,5.5215135,2.278715,-8.787373,-11.632818,-1.8684397,4.527642,-4.153172,-8.521974,-3.4747384,-4.730503,-9.519611,-6.609754,-0.3490787,0.0044193626,-2.5070484,-1.0765921,0.80560666,-0.64566034,-1.5797548,-1.7231787,-1.5326222,-3.0214837,-4.1613445,-3.5162868,-2.9366279,-2.8532488,-2.961032,-2.7261465,-2.8710876,-3.4974704,-2.8686693,-2.710575,-1.623424,-0.57160443,-0.017788269,-0.27491066,-1.0709208,tutup
-359.35825,79.16059,-3.3901694,2.665301,-1.8999795,-10.817683,-4.533939,2.7699306,-12.343021,-14.386081,-10.239082,-9.177635,-8.40781,0.30867115,1.0918031,-1.1433642,-4.7682858,-0.1843038,-6.0715876,-3.3108344,-6.421089,-6.2018657,-5.439625,-4.999039,-2.4485166,-3.5936446,-5.1443777,-4.902019,1.2825705,-0.43993545,-1.8032963,-3.2980947,-1.0026463,-4.7492847,-4.8881645,-3.5737503,-4.9379053,-3.7837012,-4.627031,-4.6339335,tutup
-192.61261,58.939358,20.4092,13.731703,11.195059,-3.0654533,-14.563638,-12.580617,2.1624146,5.9825964,-3.8241165,-4.315416,1.7554444,-2.2129223,-9.459736,-9.651567,-3.9597554,-1.3305417,-2.9998226,-3.7735093,-0.675077,1.4921522,-0.7489283,-2.7660265,-0.69872737,-0.17586584,-2.6611712,-4.1407123,-3.1511705,-3.1423,-2.9966102,-1.5907692,-1.1382473,-1.418724,-0.8789993,-0.3743643,-0.44493777,-1.7928733,-3.317395,-3.352536,tutup
-424.83893,96.63418,-2.5388272,12.905244,2.325956,-11.270143,-6.893328,-0.2648173,8.222829,-4.3719344,-8.198137,-2.8256426,-8.963643,-10.924256,-7.251,-0.5865931,-0.44067475,-3.549204,-0.92747617,-2.779228,-3.799158,-3.0055523,-3.1619987,-1.3832462,-4.070829,-5.9273868,-4.334235,-3.308078,-1.2616463,-1.5833502,-3.5308225,-3.5081286,-1.923524,-1.6121573,-2.524768,-0.6970761,-0.1740993,-2.2795837,-1.9626746,-1.372384,tutup
-248.6472,72.91434,-0.9308982,4.2972493,2.104604,-8.244559,-5.1522894,-0.8896643,0.835175,-5.6139007,-5.8106675,-3.2354715,-6.9282484,-7.3352757,-4.8038645,-1.1903503,-0.8596542,-1.608957,-0.28458548,-2.5732496,-3.5468678,-1.5239083,-0.62961465,-0.25871605,-2.346198,-3.9200354,-2.9289968,-2.2875874,-1.6873859,-2.4273224,-3.6382906,-2.6691449,-2.2054474,-2.5921438,-1.9802146,-1.1089923,-1.8692229,-2.0578382,-1.0089546,-1.5833908,tutup
-434.76764,115.3424,14.073739,24.850945,2.4536936,-14.565171,-19.435986,-8.176617,22.39994,-2.1234274,-20.989525,0.37334636,-5.5485344,-19.497107,-11.300311,0.8366479,0.21150318,-5.3863616,-1.4259421,1.6548227,-1.9607843,-4.289285,-2.8958,-3.4592001,-7.052467,-6.157868,-4.067856,-5.2421775,-4.8594613,-2.1164925,-3.7893112,-6.29601,-2.680266,-4.996784,-8.297587,-3.3508816,-3.4483066,-3.2604675,-0.99438864,-2.872906,tutup
-213.99455,32.684616,11.694194,3.3942072,0.5369021,-5.126078,-6.176859,-1.3887708,0.5272208,-3.4831429,-5.59705,-2.605541,-2.8871229,-6.3466377,-5.385603,-1.2894417,-0.15161932,-0.5289853,0.15171894,0.18934743,0.4651694,0.38336375,-1.1855487,-1.5198903,-2.2401457,-3.2888134,-3.3062482,-2.2999837,-1.975433,-1.5703351,-1.3899255,-1.2559093,-1.9367467,-2.950922,-2.5127747,-1.1606067,-0.92009336,-0.99870247,-0.6738678,-0.24821813,tutup
-427.82486,103.6077,-2.5676868,9.943068,2.3328848,-10.573707,-5.4533052,-0.43076596,4.6861687,-8.401534,-9.897778,-2.43392,-10.327397,-11.231221,-5.8842125,-1.0394334,0.71136105,-1.4140342,0.48785332,-1.675018,-3.2844677,-1.6850681,-4.191918,-3.1484666,-3.397468,-7.1226044,-6.057739,-3.661122,-2.109893,-3.0185282,-4.9915457,-3.6315043,-3.1882322,-5.2426424,-5.0522118,-1.6759844,-0.65009284,-3.1453278,-3.2706082,-2.2389588,tutup
-228.74576,39.804234,10.923075,4.268361,1.6152611,-6.3246703,-7.2349973,-0.6098836,1.9060234,-3.6819687,-4.6967015,-1.2476097,-3.02177,-7.330456,-5.4058466,-1.2858107,-0.15009734,-1.1842998,-1.228315,-0.10522922,0.27771792,0.19005488,-1.1369534,-1.8381792,-2.083818,-3.4487724,-3.5206535,-2.6638036,-1.7443742,-1.982729,-1.6483955,-1.8238081,-2.5329123,-3.061044,-3.2930257,-1.4871438,-1.0921825,-1.575947,-0.8557974,-0.88167626,tutup
